category,city,email,name,phones,products,site,social
Строительная компания,Брянская область,,Государственная строительная инспекция Брянской области,+7 (4832) 74-21-03,,www.gsi32.ru,
Строительная компания,Брянская область,,СК Панорама,+7 (919) 192-48-00,"Бетон, гранит и конструкции из них,Очистка кирпича (фасада),Очистка дерева",panorama-32.ru,
Строительная компания,Брянская область,,БрянскСтальКонструкция,+7 (920) 838-61-08,,bsklstk.ru,https://vk.com/bsklstk/
Строительная компания,Брянская область,,ГК Инстрой,+7 (4832) 26-08-32,,www.instroy-bryansk.ru,
Строительная компания,Брянская область,,БрянскГрадоСтроитель,+7 (4832) 52-61-60,,bgs32.ru,
Строительная компания,Брянская область,,Брянская строительная компания,+7 (4832) 33-38-03,,bsk-32.ru,"http://instagram.com/bkgsgarant32,http://vk.com/airportbsk32,https://ok.ru/group/55708131852315"
Металлопрокат,Брянская область,,Линия Металла,+7 (905) 177-00-67,,liniay-metalla.ru,http://vk.com/stalgroup
Металлопрокат,Брянская область,,Карат,+7 (953) 279-11-11,"Виниловый сайдинг ГК ""Карат""САЙДИНГ классика длина 3,85 0,89м2,Доборные элементы ГК ""Карат"" Ендова внутренняя 625 мм п/э 0,4,Металлочерепица ГК ""Карат"" Заглушка конька полукруглого полиэстер матовый 35 мкр. (Deep Mat) 0,45 мм",www.gkkarat.ru,"http://youtube.com/channel/UCHssJKUDNt4vyUrPT7iCJZg,https://ok.ru/group/58730079781104,https://vk.com/gk.karat,https://www.instagram.com/karat.gk"
Металлопрокат,Брянская область,,Комплектстрой,+7 (905) 176-55-33,,,
Металлопрокат,Брянская область,,ТриоСтрой,+7 (953) 295-85-38,,triometal.ru,https://vk.com/triometal
Металлопрокат,Брянская область,,Самоделкин,+7 (4832) 44-44-45,,gros-stroi.ru,"http://facebook.com/groups/180390255816847,http://vk.com/gros_stroi_bryansk"
Металлопрокат,Брянская область,,Металлопрокат,+7 (4832) 52-70-07,,,
Металлопрокат,Брянская область,,Металлобаза,+7 (4832) 56-57-10,,metallobaza32.ru,https://vk.com/club178587533
Металлопрокат,Брянская область,,Металлопрокат,+7 (930) 820-06-40,,metalloprokat32.ru,
Металлопрокат,Брянская область,,Металлобаза,+7 (4832) 57-16-84,,metallobaza32.ru,https://vk.com/public178587533
Металлопрокат,Брянская область,,Металлоторг,+7 (4832) 72-67-67,,www.metallotorg.ru,"http://vk.com/metallotorgbryansk,http://www.ok.ru/metallotorgbryansk,https://www.facebook.com/MetallotorgBryansk"
Цветной металл,Белгородская область,,Воронеж-Втормет,+7 (473) 205-20-04,,vrnlom.ru,
Цветной металл,Белгородская область,,Авиатитан,+380 (67) 914-69-91,,aviatitan.net,"https://ok.ru/group/54671523905548,https://vk.com/aviatitan,https://www.facebook.com/aviatitan"
Цветной металл,Белгородская область,,Кор-Мет,+380 (572) 99-09-13,,www.kor-met.com.ua,
Цветной металл,Белгородская область,,Комбинат алюминиевых сплавов Курский филиал,+7 (910) 276-02-92,"Закупка лома алюминия у частных лиц и организаций,Вывоз лома алюминия по Курской области от 1тн",alumlom.tilda.ws,"https://viber.click/79102760292,https://wa.me/79102760292"
Цветной металл,Ивановская область,,ИвЦветМет,+7 (960) 500-06-56,,cvetmet37.ru,"https://viber.click/79605000656,https://vk.com/cvetmet37,https://wa.me/79605000656"
Чёрный металлопрокат,Ивановская область,,Метизцветмет,+7 (4932) 38-30-13,,,
Цветной металл,Ивановская область,,Ломовик,+7 (909) 778-26-70,Черный лом от,ivanovo.priem-lom.com,https://vk.com/public188509995
Цветной металл,Московская область,,Московские вторичные ресурсы,+7 (926) 888-59-53,"Алюминий от,Латунь от,Нержавейка от",lompriem.ru,https://wa.me/79268885953
Цветной металл,Ивановская область,,Вторцветмет,,,,
Цветной металл,Ивановская область,,Центромет-Иваново,+7 (4932) 35-27-42,,,
Цветной металл,Ивановская область,,Прием Цветного и Чёрного лома,+7 (920) 354-57-70,,,https://vk.com/id417653548
Цветной металл,Ивановская область,,Русский металл,+7 (4932) 59-06-90,,www.rusmet365.ru,https://www.youtube.com/channel/UCdt5T2aJXbVcPj-tveeM8wA
Цветной металл,Ивановская область,,Цветмет,,,,
Цветной металл,Ивановская область,,Пункт приема цветного металла,+7 (901) 285-98-50,,,
Цветной металл,Ивановская область,,"Русский металл Ново-Талицы, 4б",,,www.rusmet365.ru,
Цветной металл,Ивановская область,,Прием Цветного и Чёрного лома,+7 (920) 351-82-62,,,https://vk.com/id417653548
Цветной металл,Воронежская область,,ПЗУ Давыдовка,+7 (919) 247-97-15,,vrnlom.ru,
Цветной металл,Воронежская область,,Мегапром,+7 (473) 229-92-25,,lommetala.ru,
Цветной металл,Воронежская область,,Металл-Стандарт,+7 (473) 211-20-12 [object Object],,mtst36.ru,https://www.youtube.com/channel/UC9N5FWaKTlO1UWr5LSPqMjg
Цветной металл,Воронежская область,,Фирма Вера,+7 (473) 220-78-88,,www.kampan.ru,"http://facebook.com/колокололитейный-завод-анисимова-anisimov-bell-foundry-220244644780743,https://www.instagram.com/kolokolavera/"
Цветной металл,Воронежская область,,"Воронеж ВЦМ, офис",+7 (473) 279-80-05,,vzmvrn.su,https://vk.com/public122917091
Цветной металл,Воронежская область,,Воронеж-Втормет,+7 (473) 233-23-47,,vrnlom.ru,
Цветной металл,Воронежская область,,Воронежвторсырье,+7 (920) 229-18-01,,voronezh.priem-metallolom.com,"http://vk.com/metall36,https://viber.click/79518738923,https://wa.me/79518738923,https://www.instagram.com/voronezhvtorsyre"
Цветной металл,Воронежская область,,Фортуна,+7 (952) 959-79-49,,fortmetvrn.clients.site,"http://vk.com/metallvoronezh,https://wa.me/79529597949"
Цветной металл,Воронежская область,,Вип Металл,+7 (951) 858-77-28,,voronezh.lom-invest.ru,"http://vk.com/vipmetall36,https://wa.me/79518587728"
Чёрный металлопрокат,Воронежская область,,МеталлМаркет,+7 (920) 444-44-25,,mmsportpark.ru,"https://facebook.com/gkmetallmarket,https://ok.ru/group/53987432923207,https://vk.com/mmsportpark,https://www.instagram.com/mmsportpark/"
Чёрный металлопрокат,Воронежская область,,МеталлПромТорг36,+7 (920) 400-50-70,,,
Чёрный металлопрокат,Воронежская область,,Металлоптторг,+7 (473) 246-31-91,,www.metallopttorg.su,
Чёрный металлопрокат,Воронежская область,,Скупка катализаторов в Воронеже. Прием лома,+7 (473) 229-91-36,,www.lom36.ru,"https://twitter.com/lom36ru,https://viber.click/79202299136"
Чёрный металлопрокат,Воронежская область,,Цинк Торг,+7 (473) 256-51-92,,ct36.ru,
Чёрный металлопрокат,Ивановская область,,СК Настил: решетчатые настилы,+7 (4932) 92-92-02,,sknastil.ru,
Чёрный металлопрокат,Ивановская область,,Верхневолжский СМЦ,+7 (4932) 38-44-41,,,
Строительные материалы,Ивановская область,,Мир кровли,+7 (920) 358-17-55,"Фасадная панель Т-Сайдинг Двухцветная покраска Гранит Марсель Саяны,Профнастил С8А Дачный PE RAL 5005 сигнальный синий,Профнастил С10A Дачный PE RAL 8017 шоколад",ivanovo.mirkrovly.org,https://vk.com/mir_krovly
Строительные материалы,Ивановская область,,Лидерстрой,,,,
Строительные материалы,Ивановская область,,4 Сезона,+7 (4932) 33-92-16,,ivanovo.mk4s.ru,"https://facebook.com/mk4s.ru,https://twitter.com/mk4s_ru,https://vk.com/mk4s_ru,https://www.instagram.com/marketkrov_4sezona/,https://www.youtube.com/channel/UC7t0ua-i8OzaC7ul7Gs2d2A"
Строительные материалы,Ивановская область,,СтройДвор,+7 (4932) 38-89-86,,www.stroydvor-iv.ru,
Строительные материалы,Ивановская область,,СтройДОМ,+7 (4932) 93-80-00,,stroydom-ivanovo.ru,"http://vk.com/stroydom_iv,https://www.instagram.com/"
Строительные материалы,Ивановская область,,Центр Строительных Материалов,+7 (4932) 36-00-20,,www.csm37.ru,"http://vk.com/csm37,https://www.instagram.com/csm_ivanovo/"
Строительные материалы,Ивановская область,,Леруа Мерлен,8 (800) 700-00-99,,ivanovo.leroymerlin.ru,"https://ok.ru/leroymerlin,https://twitter.com/_LeroyMerlin,https://vk.com/leroy_merlin,https://www.facebook.com/LeroyMerlinRussia,https://www.instagram.com/leroymerlinivanovo/,https://www.youtube.com/user/LeroyMerlinRu"
Строительные материалы,Ивановская область,,Стройбат,+7 (4932) 22-02-30,,strojbat.com,"http://vk.com/prokat_v_ivanovo,https://ok.ru/group/strojbat.com"
Строительные материалы,Ивановская область,,Аксон,8 (800) 100-49-00,,akson.ru,"http://facebook.com/akson.ru,https://ok.ru/akson.ru,https://vk.com/akson_ru"
Торгово-производственная компания,Ивановская область,,Спецодежда 37,8 (800) 777-90-37,,specodezhda37.ru,"https://ok.ru/group/56269840449709,https://viber.click/79011919037,https://vk.com/titan__pro,https://wa.me/79011919037"
Торгово-производственная компания,Ивановская область,,Производственная,,,,
Торгово-производственная компания,Ивановская область,,Торгово-производственная компания,,,,
Торгово-производственная компания,Ивановская область,,Torg-tm.ru,+7 (4932) 20-45-25,,torg-tm.ru,
Торгово-производственная компания,Ивановская область,,Ивановский кабельный завод,+7 (495) 150-40-20,"ВВГ-Пнг(А)-LS 3х6 (2,71)-0.66,ВВГ-Пнг(А)-LSLTx 3х4 (2,20)-0,66,ВВГнг(А)-FRLS 3х4 (2,21)-1 с/з",ivkz.ru,https://www.youtube.com/channel/UCSdGj-leuXfTIzdfU_MfDww
Торгово-производственная компания,Ивановская область,,Торгово-Промышленная Палата Ивановской области,+7 (4932) 93-62-24,,ivanovo.tpprf.ru,"http://vk.com/tpprf,http://www.youtube.com/user/tpprfru,https://www.facebook.com/tppivobl/"
Торгово-производственная компания,Ивановская область,,Завод кож,+7 (4932) 33-04-41,,ivcore.ru,"http://facebook.com/ivcorerussia,http://instagram.com/ivcore.ru,https://vk.com/ivcorerussia"
Торгово-производственная компания,Ивановская область,,Производство керамических изделий,+7 (964) 490-86-49,,tandyrof.ru,"https://twitter.com/tandyrof,https://vk.com/tandyrof_ru,https://www.instagram.com/tandyrof.ru/"
Торгово-производственная компания,Ивановская область,,ЛиматонУпаковка,8 (800) 600-70-28,,limpack.ru,
Торгово-производственная компания,Ивановская область,,Тейковский ХБК,8 (800) 350-99-33,,www.teikovo.com,"http://facebook.com/тейковский-хбк-1375868142677509,http://instagram.com/teikovo.hbk,http://vk.com/club63054627,https://ok.ru/group/50711341629601"
Строительная компания,Ивановская область,,ДСК,+7 (49331) 4-01-07,,dskpro.ru,
Строительная компания,Ивановская область,,Славянский Дом,+7 (4932) 93-81-00,,slavdom37.ru,"https://vk.com/slav.dom37,https://www.instagram.com/slavdom_37"
Строительная компания,Ивановская область,,Природный камень,+7 (4932) 38-05-55,,ivkam37.ru,"http://ok.ru/ivkamni,http://vk.com/ivkam37,https://www.instagram.com/ivkam37.ru/"
Строительная компания,Ивановская область,,Водосток Стройремонт,,,,
Строительная компания,Ивановская область,,СтройДвор,+7 (910) 982-90-90,,,
Строительная компания,Ивановская область,,Строй-Ка44,+7 (963) 218-67-77,,stroy-ka44.ru,"https://ok.ru/group/55117535379596,https://viber.click/79203913875,https://vk.com/id569410032,https://wa.me/79203913875,https://www.instagram.com/ooo_stroy_ka44/"
Строительная компания,Ивановская область,,Уютный двор,+7 (4932) 24-06-12,,udvor.com,
Строительная компания,Ивановская область,,РемСтройКом,+7 (964) 494-13-99,,ремстройком.рф,"https://ok.ru/profile/582809755535,https://wa.me/89644941399"
Строительная компания,Ивановская область,,ОАО Тейковское ДРСУ,+7 (49343) 2-15-32,,,
Строительная компания,Ивановская область,,Резцофф,+7 (49351) 6-03-07,,reztsoff.ru,
Строительная компания,Ивановская область,,АрхиМодуль,+7 (920) 353-94-85,,архимодуль37.рф,https://www.instagram.com/archimodul37
Строительная компания,Ивановская область,,Мастер Строй,+7 (920) 351-99-88,,ms-37.ru,"http://instagram.com/masterstroi37kineshma,https://ok.ru/masterstroy.kineshma,https://t.me/Master_Stroi_Kineshma,https://viber.click/89203519988,https://vk.com/id266597124,https://wa.me/89203519988,https://www.facebook.com/masterstroikineshma/?ref=bookmarks"
Металлопрокат,Ивановская область,,МеталлоПроф,+7 (4852) 33-83-39,,metallo-prof.ru,"http://facebook.com/metalloprof/,http://instagram.com/metalloprof,http://vk.com/metalloprof76,https://ok.ru/group/55001724289228,https://viber.click/89109737524,https://wa.me/89109737524,https://www.youtube.com/channel/UCGnSS5b57vefiWmEfkj8Muw"
Металлопрокат,Ивановская область,,МеталлоБаза Курьяново,+7 (962) 166-18-84,,metallobaza-kuryanovo.pulscen.ru,https://viber.click/89621661884
Металлопрокат,Ивановская область,,Техснабторг,+7 (4932) 58-10-66,,tehsnabtorg.ru,
Металлопрокат,Ивановская область,,Темп,+7 (962) 202-44-46,,tempmet.ru,
Металлопрокат,Ивановская область,,Техснабторг Склад,+7 (964) 490-25-62,,tehsnabtorg.ru,
Металлопрокат,Ивановская область,,ВолгаСтройСервис,+7 (49331) 9-68-78 [object Object],,metallobaza37.ru,
Металлопрокат,Ивановская область,,Металл-альянс,+7 (4932) 48-30-30,,ma37.ru,
Металлопрокат,Ивановская область,,"ДиПОС-Иваново, Верхневолжский СМЦ",8 (800) 200-01-20,,ivanovo.dipos.ru,"https://www.facebook.com/dipos.ru/,https://www.instagram.com/_dipos_/,https://www.youtube.com/channel/UCeu6KE7x3KjnuaUNOYVqUhw"
Металлопрокат,Ивановская область,,Первая Металлобаза,+7 (910) 689-43-88,,www.metall-shuya.ru,
Чёрный металлопрокат,Воронежская область,,Воронеж-Втормет,+7 (473) 205-20-04,,vrnlom.ru,
Чёрный металлопрокат,Воронежская область,,Хетек Воронеж,+7 (473) 229-29-12,,xetek.ru,"https://vk.com/xetek,https://www.instagram.com/xetekmetallolomvoronezh/?igshid=kjcnu6rzi9o3"
Строительные материалы,Воронежская область,,Строй Микс,+7 (473) 228-18-80,,strmix.ru,"https://www.instagram.com/strmixvrn/,https://www.youtube.com/channel/UC_Iw3IqDdU56WKDppChw5ww?view_as=subscriber"
Строительные материалы,Воронежская область,,Лидер,+7 (473) 233-00-77,,lider-vrn.ru,"http://instagram.com/lider_vrn,http://vk.com/vrn_lider"
Строительные материалы,Воронежская область,,Молоток,,,,
Строительные материалы,Воронежская область,,Стройсфера,+7 (473) 258-20-01,,трикирпича.рф,
Строительные материалы,Воронежская область,,База Шифер,+7 (473) 221-40-40,,bazashifer.ru,
Строительные материалы,Воронежская область,,Строй Двор,+7 (920) 222-77-00,,,
Строительные материалы,Воронежская область,,Castorama,+7 (473) 269-74-36,,www.castorama.ru,"https://ok.ru/castorama,https://vk.com/castorama,https://www.facebook.com/CastoramaRussia,https://www.instagram.com/castoramarussia,https://www.youtube.com/CastoramaRussia"
Строительные материалы,Воронежская область,,Крафт Строительные материалы,+7 (910) 345-05-04,,craftflex.ru,https://wa.me/79103450504
Торгово-производственная компания,Воронежская область,,ТоргМаг,+7 (951) 555-75-75,,torgmagvrn.ru,
Торгово-производственная компания,Воронежская область,,Производственно-коммерческая фирма Акрил,+7 (47372) 2-29-37,,www.7color.ru,
Торгово-производственная компания,Воронежская область,,Полихим-Воронеж,+7 (473) 221-79-79,,www.polihim-voronezh.ru,
Торгово-производственная компания,Воронежская область,,Воронежская Холодильная Компания,8 (800) 700-37-70,,www.vhk-voronezh.ru,
Торгово-производственная компания,Воронежская область,,Магс,+7 (473) 205-20-30,"Ящик пластиковый Верона 250х150х130 (Желтый),Ящик пластиковый Санремо 170х105х75 (Синий),Держатель для инструмента",pkmags.ru,"http://www.twitter.com/PK_MAGS,https://vk.com/pkmags,https://www.instagram.com/pkmags36/,https://www.youtube.com/channel/UCg2akW0qVWY1g-Nk_7taGAg"
Торгово-производственная компания,Воронежская область,,Хетек Бетон,+7 (473) 205-20-29,,b.xetek.ru,
Торгово-производственная компания,Воронежская область,,Торгово-промышленная палата Воронежской области,+7 (473) 277-24-87,,www.tppvo.ru,"https://twitter.com/tpprf_ru,https://vk.com/tpprf,https://www.facebook.com/tpprf,https://www.instagram.com/tpprf/"
Торгово-производственная компания,Воронежская область,,Сковородкино,+7 (47341) 5-44-78,,www.skovorodkino.su,"http://facebook.com/skovorodkino,http://vk.com/skovorodkino,https://twitter.com/Skovorodkino"
Торгово-производственная компания,Воронежская область,,Торг Врн,+7 (473) 295-14-52,,torgvrn.ru,
Торгово-производственная компания,Воронежская область,,Сртп Гидропривод,+7 (473) 259-28-38,,gidroprivod.net,"https://viber.click/89601142363,https://www.instagram.com/srtpgidroprivod"
Строительная компания,Воронежская область,,Ангар 36,8 (800) 100-29-43,,angar36.ru,"https://twitter.com/36Okfinance,https://vk.com/angar36,https://www.facebook.com/angar36,https://www.instagram.com/angar36"
Строительная компания,Воронежская область,,ВоронежТехМонтаж,+7 (960) 102-12-20,,www.vtm36.ru,
Строительная компания,Воронежская область,,Выбор,8 (800) 100-49-99,,vyborstroi.ru,"https://vk.com/vyborstroiru,https://www.facebook.com/vyborstroiru,https://www.instagram.com/vyborstroiru,https://www.youtube.com/c/%D0%A1%D1%82%D1%80%D0%BE%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D1%8F%D0%92%D0%AB%D0%91%D0%9E%D0%A0"
Строительная компания,Воронежская область,,Воронежские свайные конструкции,+7 (991) 327-61-67,,rsm-market.ru,"https://vk.com/svai_voronezh,https://wa.me/89913276167,https://www.facebook.com/pages/%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D0%B5%D0%B6%D1%81%D0%BA%D0%B8%D0%B5-%D0%A1%D0%B2%D0%B0%D0%B9%D0%BD%D1%8B%D0%B5-%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D0%B8/1014097935464731,https://www.instagram.com/svai_vrn/,https://www.youtube.com/channel/UC07pDBUk9pyyqlFbuaSv6fQ?view_as=subscriber"
Строительная компания,Воронежская область,,Развитие,+7 (473) 260-22-00,,www.grad1.ru,"http://youtube.com/channel/UCy4IDElmFf3lzb2mkPz907A,https://vk.com/grad1,https://www.facebook.com/grad1.ru,https://www.instagram.com/razvitie_vrn"
Строительная компания,Воронежская область,,Строительно-ремонтная компания Дон,+7 (473) 222-03-57,,срк-дон.рф,https://vk.com/public79201738
Строительная компания,Воронежская область,,Святобор,+7 (473) 205-20-43,,srubvrn.ru,"https://viber.click/89204643919,https://wa.me/89204643919,https://www.instagram.com/srubvrn.ru"
Строительная компания,Воронежская область,,Ассоциация Менеджеров,+7 (473) 291-92-42,,am-vrn.ru,https://vk.com/amvrnru
Строительная компания,Воронежская область,,Новый Дом,+7 (473) 210-00-11,,n-dom.com,"http://facebook.com/ndomcom,http://instagram.com/ndomcom,http://ok.ru/group/53039039643834,http://vk.com/ndomcom"
Строительная компания,Воронежская область,,Новый Дом,+7 (473) 210-00-11,,n-dom.com,"https://ok.ru/group/53039039643834,https://vk.com/ndomcom,https://www.facebook.com/ndomcom,https://www.instagram.com/ndomcom"
Строительная компания,Воронежская область,,КингСтрой - строительная компания,+7 (920) 220-54-44,,kingstroi.ru,https://wa.me/79202205444
Металлопрокат,Воронежская область,,Стальной Двор,+7 (961) 602-55-13,,sd48.ru,
Металлопрокат,Воронежская область,,Звонкая песнь металла,+7 (980) 555-25-25,,zismetall.ru,
Металлопрокат,Воронежская область,,Сталь Сервис,,,www.metall-proff.ru,"http://instagram.com/stalservis8161,http://youtube.com/channel/UCTrwavSLs9BEqSj66YLvrjQ,https://www.facebook.com/profile.php?id=100025518248575"
Металлопрокат,Воронежская область,,Инокспоинт Групп,8 (800) 100-27-17,,voronezh.inoxpoint.ru,"http://instagram.com/inoxpoint_official,https://vk.com/inoxpoint,https://www.facebook.com/InoXPoint"
Металлопрокат,Воронежская область,,Протэк,+7 (473) 207-06-97,,www.protecgroup.ru,"https://vk.com/protecgroup,https://www.facebook.com/protecgroupru"
Металлопрокат,Воронежская область,,Протэк,+7 (473) 210-01-00,,www.protecgroup.ru,"https://vk.com/protecgroup,https://www.facebook.com/protecgroupru"
Металлопрокат,Воронежская область,,Корпорация Металлинвест,+7 (473) 207-55-55,,www.metplus-vrn.ru,
Металлопрокат,Воронежская область,,АО Металлоторг,+7 (473) 233-32-45,,www.metallotorg.ru,
Металлопрокат,Воронежская область,,Корпорация Металлинвест,+7 (47391) 2-00-22,,metplus-vrn.ru,
Металлопрокат,Воронежская область,,Корпорация Металлинвест,+7 (473) 207-55-55,,metplus-vrn.ru,
Цветной металл,Владимирская область,,МосВторМет,8 (800) 100-80-32,,mvmlom.ru,
Цветной металл,Владимирская область,,Катализатор ППР,8 (800) 200-81-45,,vladimir.katalizatorppr.ru,"https://vk.com/skupka_katalizator_ppr,https://www.instagram.com/katalizator_ppr/,https://www.youtube.com/channel/UCUC5a7dFxa80Y_tDHh8Ad7w"
Цветной металл,Владимирская область,,Приём металлолома,+7 (900) 583-45-98,лом,vladimirlom.mya5.ru,"https://instagram.com/priemmetalolomavladimir,https://vk.com/lom_33"
Цветной металл,Владимирская область,,АО Торговый Дом Кольчуг-ОЦМ,+7 (915) 773-22-24,,kolchug-ocm.ru,
Цветной металл,Владимирская область,,Стилс,+7 (904) 257-17-51,,metallolom33.ru,https://www.youtube.com/channel/UC7BrjnsL4dfVM2e5b1MH4zA
Цветной металл,Владимирская область,,Торговый Дом ЦветМетКомплект,+7 (499) 490-77-53,,nonfer.ru,
Цветной металл,Владимирская область,,МТ-Холдинг,+7 (495) 798-73-38,,mt-holding.ru,"https://t.me/+79636257819,https://viber.click/79636257819,https://wa.me/79636257819"
Цветной металл,Владимирская область,,Ресурс-М,+7 (4922) 36-64-81,,resurs-m.ru,
Цветной металл,Владимирская область,,Прием лома,+7 (900) 474-82-37,,vladimirlom.mya5.ru,"https://instagram.com/priemmetalolomavladimir,https://vk.com/lom_33"
Металлопрокат,Ивановская область,,Msg,+7 (4932) 93-03-30,,мс37.рф,"https://ok.ru/group/53444249977030,https://vk.com/msgivanovo,https://www.facebook.com/mserviss,https://www.instagram.com/,https://www.youtube.com/MSG"
Цветной металл,Брянская область,,Пункт приема лома,,,,
Цветной металл,Брянская область,,Пункт приема металлолома,+7 (951) 711-99-02,,,
Цветной металл,Брянская область,,Центрвтормет,+7 (4832) 40-12-40,,cvm32.ru,"http://instagram.com/laplandiarest,http://vk.com/laplandia_spb,http://youtube.com/channel/UCbOXGaRQtBLum3-5H7PpuUw"
Цветной металл,Брянская область,,Приём металлолома,+7 (908) 285-44-84,,,
Цветной металл,Брянская область,,Шами-Сервис,+7 (960) 547-77-97,,www.shami32.ru,
Цветной металл,Брянская область,,"РТГ МетПромСтар, Брянск",8 (800) 555-87-32,,www.mpstar.ru,"https://twitter.com/Metpromstar,https://vk.com/mpstar,https://www.facebook.com/mpstar.ru,https://www.instagram.com/metpromstar/"
Цветной металл,Брянская область,,АО Металл,8 (800) 555-59-82,,bryansk.metall-ural.ru,
Цветной металл,Брянская область,,Диорит,+7 (4832) 51-65-33,,,
Цветной металл,Брянская область,,Брянсквтормет,+7 (4832) 63-83-85,,radiolom-skupka.ru,
Цветной металл,Брянская область,,Вторметбрянск,+7 (950) 698-90-84,,vmb32.ru,
Цветной металл,Брянская область,,Приём металлолома,+7 (953) 270-80-32,,,
Цветной металл,Брянская область,,БрянскВторМеталл,+7 (4832) 33-23-93,,,
Чёрный металлопрокат,Брянская область,,Приём металлолома,+7 (961) 100-08-29,,lom32.ru,
Металлопрокат,Воронежская область,,Корпорация Металлинвест,+7 (473) 207-55-55,,metplus-vrn.ru,
Цветной металл,Владимирская область,,Приём металлолома,+7 (900) 474-81-72,,vladimirlom.mya5.ru,"https://vk.com/lom_33,https://www.instagram.com/priemmetalolomavladimir?igshid=giosxsn0ah64"
Чёрный металлопрокат,Владимирская область,,ВладМетЦентр,+7 (4922) 77-77-88,,pokovki.com,
Чёрный металлопрокат,Владимирская область,,МеталлСервис,8 (800) 350-48-07,,metall-servise.ru,"https://vk.com/public170426712,https://www.facebook.com/Metall-serviseru-Металлообработка-114722603513737/,https://www.instagram.com/metallservise_obrabotka/"
Чёрный металлопрокат,Владимирская область,,Стройторгпоставка,+7 (915) 799-46-26,"Медь,Свинцовые АКБ",vizon33.ru,
Чёрный металлопрокат,Владимирская область,,Профсталь-Владимир,+7 (4922) 53-04-84,,profstal33.ru,
Чёрный металлопрокат,Владимирская область,,Прием лома,+7 (900) 583-51-72,,vladimirlom.mya5.ru,https://instagram.com/priemmetalolomavladimir
Чёрный металлопрокат,Владимирская область,,Прием металлолома № 3,+7 (930) 830-08-24,,визон-приемка.рф,"https://viber.click/79308300824,https://vk.com/vizonpriemka,https://wa.me/79308300824"
Чёрный металлопрокат,Владимирская область,,Металл-холдинг,+7 (4922) 49-40-05,,metall-holding.ru,
Чёрный металлопрокат,Владимирская область,,Приём металлолома № 2,+7 (903) 833-29-63,,визон-приемка.рф,"https://viber.click/79038332963,https://vk.com/vizonpriemka,https://wa.me/79038332963"
Строительные материалы,Владимирская область,,Кубометр,+7 (4922) 60-11-22,,,
Строительные материалы,Владимирская область,,СОК,+7 (4922) 53-86-52,,www.sok33.ru,
Строительные материалы,Владимирская область,,Строительные материалы,+7 (49246) 2-24-28,,stroidvorup.ru,
Строительные материалы,Владимирская область,,ВладСтройЦентр,+7 (4922) 46-74-46,,vsc-n.ru,
Строительные материалы,Владимирская область,,Крепкий дом,+7 (980) 583-33-33,,kd33.ru,https://www.instagram.com/kd33.ru/
Строительные материалы,Владимирская область,,Идеал,+7 (980) 756-75-13,,idealshop33.ru,"https://viber.click/79807567513,https://vk.com/ideal_vladimir,https://wa.me/79807567513"
Строительные материалы,Владимирская область,,Строительный Рынок,+7 (920) 620-03-23,,,"https://viber.click/89206200323,https://wa.me/89206200323,https://www.instagram.com/Stroyshop_pavlovskoe"
Строительные материалы,Владимирская область,,Аксон,8 (800) 100-49-00,,akson.ru,"https://facebook.com/Akson.ru,https://ok.ru/akson.ru,https://vk.com/akson_ru"
Торгово-производственная компания,Владимирская область,,Владимирский пряник,+7 (906) 562-62-90,,владимирский-пряник.рф,"http://facebook.com/profile.php?id=100009790269005,http://twitter.com/VladPryaniki,http://vk.com/id415904538"
Торгово-производственная компания,Владимирская область,,Торговая компания,+7 (920) 919-19-82,,,
Торгово-производственная компания,Владимирская область,,Мкпро,+7 (906) 611-13-33,,мкпро.рф,http://youtube.com/channel/UCdC1jSh-e5kIxhPL4r0jpyg
Торгово-производственная компания,Владимирская область,,ТПК Витекс,+7 (4922) 41-16-00,,,
Торгово-производственная компания,Владимирская область,,Владимир-Бетон,+7 (4922) 77-99-32,,www.vladbeton.ru,
Торгово-производственная компания,Владимирская область,,Автотенты,+7 (4922) 36-34-54,,tent33.ru,
Торгово-производственная компания,Владимирская область,,Юрьев-Польский Мясокомбинат,,,yupmk.ru,"https://vk.com/yupmk,https://www.facebook.com/yupmk33/,https://www.instagram.com/yupmk33/"
Строительная компания,Владимирская область,,СтройЭкоДом,+7 (920) 908-95-40,,stroyedom.ru,"https://vk.com/stroyedom,https://wa.me/79209089540,https://www.instagram.com/stroyedom/"
Строительная компания,Владимирская область,,ОлРАЙТ,+7 (4922) 45-60-33,,www.alright33.ru,"http://instagram.com/al33.info,http://youtube.com/channel/UCwnzwPxcnJ1tH1RuDW-Sb5w"
Строительная компания,Владимирская область,,УютСтрой,+7 (904) 251-88-05,,uytstroi33.ru,"https://vk.com/club69594330,https://www.instagram.com/uytstroi_33/,https://www.youtube.com/channel/UCxMUix7N2YEsQgqNk47q61w"
Строительная компания,Владимирская область,,Игротэк,+7 (4922) 32-15-44,,igrotek33.ru,"http://vk.com/igrotek33,https://www.facebook.com/groups/kvartira33/,https://www.instagram.com/igrotek_33/"
